genre;tempo
punk;161.8059397
soul;71.83156511
folk;107.8473028
classical;117.8416631
latin;114.6669427
ambient;89.28025962
rock;132.1714317
rock;135.4757554
latin;107.1268137
indie;110.1719958
country;111.290918
rock;142.4529594
pop;130.969627
r&b;72.20048543
jazz;111.0046912
pop;112.6469278
rock;122.1772717
jazz;124.4264627
rock;129.1461988
reggae;50
blues;121.4290253
indie;108.1343683
pop;131.724107
pop;102.6477432
rock;136.2651537
pop;119.9959585
jazz;127.9205782
electronic;138.1095078
hip-hop;110.4718127
rock;135.5409085
pop;127.4937937
punk;176.3225658
electronic;115.1964514
pop;125.1571651
folk;106.3183433
punk;156.8358794
hip-hop;97.66484553
soul;107.7353867
punk;150.1414111
rock;123.6508425
drum-and-bass;169.4143038
hip-hop;104.3544515
indie;111.9834326
electronic;149.1326326
punk;152.2646493
electronic;109.2663444
soul;77.05976095
folk;119.414485
jazz;124.798749
pop;117.0534676
rock;147.1151231
classical;98.20914984
jazz;118.5713396
k-pop;124.9849629
k-pop;130.0219375
hip-hop;105.9473628
electronic;130.3262902
rock;130.4705448
jazz;135.5889338
punk;149.7550883
soul;99.83490029
ambient;89.72559607
indie;107.4346686
reggae;93.96034488
gospel;98.8412279
electronic;135.1313916
drum-and-bass;156.8022026
jazz;97.22167
indie;115.1985828
soul;95.17176593
pop;110.9563151
k-pop;109.3936963
electronic;124.6848616
electronic;114.5911467
jazz;118.8458099
electronic;116.3423967
rock;139.6026579
blues;101.2321373
pop;124.4015027
pop;111.5540515
electronic;136.4320214
metal;139.5204602
k-pop;138.7423916
rock;126.2711716
gospel;96.5059278
indie;90.15590125
rock;147.2510694
k-pop;137.8850319
pop;121.1366051
classical;119.3325385
classical;108.848505
classical;113.1686954
classical;109.0104617
country;115.465321
classical;102.4014244
k-pop;138.418876
pop;113.0266739
rock;150.8248502
indie;138.3953308
jazz;123.6675323
pop;117.2765786
country;123.4016129
country;128.5049068
reggae;92.9411269
country;140.9271143
rock;112.5145036
folk;99.11114711
electronic;152.1137448
jazz;146.1394289
electronic;117.3319236
folk;121.0760781
pop;109.4170642
hip-hop;94.45690976
punk;180.204248
electronic;122.8408034
pop;96.49738657
pop;111.5193724
rock;102.2190208
k-pop;123.1319806
pop;105.7745742
rock;138.5858494
indie;145.6535327
punk;143.894813
k-pop;141.1270234
blues;93.94476186
reggae;76.13232568
soul;79.06201367
drum-and-bass;171.2766913
soul;73.48572628
hip-hop;96.93050883
r&b;81.77394325
k-pop;122.6539646
country;114.0324449
pop;121.2836308
pop;118.1592917
ambient;56.72683377
metal;115.5996136
hip-hop;75.54005765
electronic;141.6410702
jazz;107.3018161
electronic;138.2822404
latin;97.47148731
soul;107.1002134
latin;101.6185016
drum-and-bass;194.2678585
country;110.7902975
metal;149.4084088
pop;134.0168333
blues;88.77367773
pop;126.4937438
drum-and-bass;196.1469843
country;127.3085321
pop;91.42340438
hip-hop;126.6179885
electronic;103.8413172
metal;169.4699183
electronic;124.5591182
electronic;127.7143038
country;108.7714693
pop;104.9542333
pop;121.7027313
soul;93.01075304
hip-hop;91.84699942
rock;126.4166131
hip-hop;68.50229664
electronic;101.2059414
rock;106.8151545
r&b;102.637882
r&b;115.514389
rock;141.509165
reggae;106.6902571
hip-hop;70.13145611
pop;136.1126823
ambient;87.58220896
rock;123.547753
reggae;100.0451024
rock;109.0223977
country;130.2161916
r&b;65.33190144
rock;139.5829745
hip-hop;100.9676361
electronic;108.0873334
metal;128.3066505
r&b;111.0243626
electronic;138.3501028
r&b;108.2196679
reggae;109.7658633
r&b;89.63319158
rock;119.9024511
r&b;105.2291213
folk;129.6199345
hip-hop;94.51834092
hip-hop;113.618836
reggae;106.5425998
pop;122.9458106
classical;129.4443353
soul;98.90222455
rock;112.0898548
pop;118.3049526
latin;84.10602342
gospel;108.5830215
drum-and-bass;178.7144285
hip-hop;104.0579887
hip-hop;73.30737787
r&b;94.47028325
pop;141.2770182
electronic;110.5040601
pop;122.2134528
reggae;102.6449281
jazz;131.7772748
r&b;111.1607326
pop;133.9775795
r&b;100.0833481
punk;172.74595
rock;115.0573968
indie;128.334917
jazz;100.8531114
country;116.1950284
hip-hop;73.2967555
latin;104.0762525
country;110.1848762
drum-and-bass;169.2175394
latin;116.9491161
rock;150.5416304
k-pop;129.0998717
rock;140.2901761
classical;106.9966359
jazz;135.9888966
hip-hop;112.1860051
rock;132.7345865
pop;126.8856678
reggae;97.99483424
r&b;133.574244
r&b;63.1092047
hip-hop;101.9422073
gospel;106.9553903
electronic;126.088289
latin;109.6592495
pop;106.9191495
hip-hop;84.95808641
jazz;125.7847771
ambient;84.39597468
latin;115.4749877
drum-and-bass;175.2833723
folk;106.5862102
hip-hop;82.09909271
country;81.89728255
pop;107.5215449
classical;117.1993922
reggae;76.76465662
latin;93.53688989
pop;84.8991398
hip-hop;94.44476657
hip-hop;101.6975651
folk;110.4891443
soul;113.801226
rock;125.7633352
rock;132.5738723
rock;124.9879427
k-pop;149.9909887
jazz;117.6858797
country;123.6421644
rock;119.5164068
country;113.3756517
rock;140.4783244
classical;111.7844009
pop;116.2904813
rock;117.564256
blues;119.3713788
hip-hop;101.7420776
r&b;115.5039322
rock;132.5045144
rock;104.1676488
pop;143.2288412
r&b;86.6853725
metal;139.2349159
drum-and-bass;179.2276336
hip-hop;117.9545471
k-pop;106.5911565
r&b;79.93371932
rock;148.6851931
ambient;81.38819184
indie;126.7350098
electronic;141.5786096
ambient;80.86099392
electronic;135.4910359
folk;108.4689991
drum-and-bass;183.2376415
k-pop;107.2705938
country;106.3346195
hip-hop;97.74963997
soul;64.76974792
hip-hop;89.69026041
reggae;124.6192817
drum-and-bass;214.4256033
classical;97.91960645
ambient;67.15759305
hip-hop;78.63340151
pop;87.35440685
pop;135.3853813
gospel;135.9235606
hip-hop;84.53591524
hip-hop;74.99064043
pop;117.4811124
electronic;116.6060765
rock;119.5268488
rock;144.1231562
pop;129.2359882
electronic;129.3649462
rock;133.7841478
electronic;151.6209716
pop;123.8001738
rock;126.1675948
latin;103.8390677
electronic;108.371854
hip-hop;106.1190956
r&b;86.56469164
electronic;87.29548868
electronic;144.6022709
pop;138.9618681
electronic;136.3944328
blues;110.3039112
country;110.8444273
rock;127.8032364
country;118.7237599
rock;117.3753213
electronic;132.1980955
indie;109.2545741
classical;102.8451021
metal;153.3094126
classical;103.6511242
electronic;132.3098239
country;129.33654
rock;111.1153677
pop;83.39916884
gospel;128.2208166
pop;107.6728306
r&b;80.58876769
indie;110.9783022
ambient;56.44458379
hip-hop;96.86082787
rock;156.4216569
pop;121.477503
hip-hop;110.9303736
pop;126.7193797
r&b;89.21557725
pop;110.3026911
classical;85.75559509
r&b;95.34222185
indie;127.0106789
pop;131.3051641
reggae;93.1180143
folk;119.1877656
indie;123.4947996
metal;130.5452
hip-hop;111.8399623
reggae;83.58517918
metal;133.7860896
k-pop;133.2715448
k-pop;103.9806267
punk;152.1446805
hip-hop;94.40430101
indie;105.6501647
pop;116.443744
hip-hop;84.40511174
r&b;112.5297755
pop;126.9715539
country;126.7355716
pop;111.298115
reggae;89.92283208
electronic;122.7730988
pop;127.5659914
hip-hop;117.3254807
rock;123.283366
indie;102.1278934
electronic;139.9178217
pop;130.1429441
ambient;92.44365111
folk;114.4070887
rock;158.2014425
metal;141.5170644
jazz;122.3213583
drum-and-bass;156.6720201
electronic;130.9149298
drum-and-bass;140.7688538
electronic;118.6431989
rock;119.1866986
electronic;115.5622531
hip-hop;110.388163
metal;127.094178
rock;110.7722176
pop;125.44676
indie;104.3165028
metal;150.4591743
indie;147.1661826
latin;121.6937627
pop;127.9274893
indie;113.3034918
soul;113.6104798
electronic;115.2207063
latin;88.32012865
r&b;101.3881063
country;112.0953833
pop;116.3339874
hip-hop;84.21385875
soul;123.1619424
k-pop;109.974031
pop;91.17817943
ambient;69.60313469
classical;105.838065
hip-hop;101.1484103
electronic;126.761897
jazz;107.0240872
punk;180.9649505
pop;114.2871161
pop;107.5403795
folk;143.2283623
electronic;133.3620533
classical;118.8431226
r&b;127.8051122
pop;126.2341458
hip-hop;99.1149114
ambient;90.99088764
r&b;100.397797
hip-hop;84.89002501
hip-hop;88.30776161
rock;136.5997543
country;131.2460221
hip-hop;108.3304102
country;116.4627792
hip-hop;89.1252886
rock;156.6993033
electronic;138.7240072
pop;116.0408712
r&b;104.7843027
drum-and-bass;175.3085978
pop;144.1690023
pop;105.3559152
electronic;117.7076005
ambient;55.92889943
hip-hop;84.47423731
punk;160.9849223
rock;112.500055
hip-hop;99.68586625
drum-and-bass;158.232363
soul;80.2041493
jazz;133.588637
folk;77.13219233
r&b;124.2323792
jazz;127.5838386
folk;112.704366
ambient;101.2499944
pop;138.3271257
country;110.8467607
r&b;123.6016117
latin;100.2894893
metal;127.5461078
hip-hop;80.31182926
reggae;98.30072035
pop;120.4445941
latin;94.97297795
metal;152.1865603
pop;124.2975175
electronic;144.2930295
r&b;134.801277
k-pop;140.4552585
classical;101.2781063
country;110.1695335
soul;98.30941416
blues;86.83287827
metal;126.2223266
k-pop;137.8736541
classical;115.1084209
r&b;119.2302746
rock;118.7071721
rock;114.9330075
folk;115.0123374
pop;123.9422969
electronic;110.3523064
hip-hop;90.07194621
pop;123.3677893
k-pop;111.7950547
hip-hop;66.3944933
r&b;109.8527429
k-pop;126.1244954
reggae;75.03275012
r&b;88.00916419
country;114.7951231
r&b;100.1529659
electronic;126.0669147
ambient;51.10010753
ambient;95.37621048
jazz;132.7344581
indie;136.311505
jazz;166.1370085
indie;111.9717352
rock;139.6255511
punk;187.5938014
gospel;114.7366904
electronic;150.9887918
hip-hop;97.48507562
hip-hop;81.86257033
hip-hop;71.61146317
hip-hop;92.48904826
reggae;117.0092521
electronic;141.3180665
rock;144.3100864
rock;137.5191214
r&b;99.04272325
gospel;82.35721125
jazz;127.7544773
country;108.3992429
punk;133.7476887
jazz;142.8323904
hip-hop;89.89470028
country;148.9390477
r&b;99.57630781
rock;154.2539203
rock;147.2121354
soul;109.2232172
pop;135.2643197
gospel;111.5356703
latin;129.5359606
indie;115.4160698
jazz;120.4478647
electronic;132.6868076
metal;152.8078619
hip-hop;97.5596014
electronic;93.56720086
r&b;103.7399942
r&b;106.6099384
pop;97.14344194
country;121.1152241
country;103.7840272
pop;122.057353
latin;117.9239408
k-pop;112.4146628
hip-hop;95.90265665
country;117.9663296
pop;86.41806863
electronic;149.078464
rock;130.5768488
r&b;111.3508287
ambient;120.7222541
country;120.8747089
pop;123.1660389
folk;94.64839599
soul;84.58665956
classical;120.1322685
pop;143.8157735
k-pop;125.9960348
indie;98.85708363
indie;134.8628614
electronic;143.2551353
soul;129.0698538
jazz;116.8787618
pop;104.0090883
rock;137.620358
pop;130.7054761
pop;76.17812376
metal;145.1673004
latin;118.090736
pop;100.8081835
hip-hop;99.98871115
r&b;82.94392309
country;104.0829656
hip-hop;106.5270787
rock;114.4673984
electronic;129.2828174
r&b;90.77600879
classical;130.1831161
country;117.3650524
r&b;125.5428831
rock;159.8563404
rock;122.9075178
country;101.3082914
r&b;126.804674
reggae;102.9651112
folk;123.0596505
classical;107.6461577
pop;100.6013027
rock;123.9766828
drum-and-bass;180.2186088
k-pop;154.2952785
soul;100.5239201
jazz;107.1630948
k-pop;119.1472315
electronic;113.9791482
pop;101.4566844
blues;85.65389641
pop;107.4770735
pop;124.5723051
pop;120.433764
folk;118.7970218
r&b;76.55936254
gospel;113.7492581
jazz;106.2659081
pop;95.22476172
classical;117.6795786
country;94.72498814
gospel;111.9558124
hip-hop;108.9555574
ambient;70.90359669
pop;121.1174585
hip-hop;105.1561938
pop;125.0581622
jazz;115.0843824
metal;127.9839781
hip-hop;113.6425651
indie;113.3525493
k-pop;134.113717
electronic;119.6509151
jazz;119.8607131
latin;118.9448057
indie;106.6453301
classical;91.77977421
classical;124.4826015
pop;127.2986479
k-pop;110.2391156
hip-hop;74.21163603
rock;105.2449721
ambient;91.10364507
punk;181.6518475
indie;122.4601878
jazz;121.7514656
drum-and-bass;174.0771108
hip-hop;87.47643732
hip-hop;93.86383567
pop;112.4063952
classical;101.4926577
indie;108.367834
pop;116.6579015
pop;143.0352563
rock;121.9963539
soul;82.8688973
reggae;81.88493795
metal;170.1771283
ambient;82.24763124
rock;123.6738965
country;98.22205568
jazz;141.0517129
soul;91.31250151
classical;95.32638604
soul;119.5326267
classical;83.47727489
ambient;84.91868678
k-pop;132.4224889
drum-and-bass;181.8601677
country;149.6625643
pop;102.2918434
reggae;90.2557588
latin;95.86731284
rock;137.7224486
hip-hop;119.1820554
hip-hop;79.10798488
punk;175.2740144
r&b;88.26350797
classical;115.8464713
classical;96.61392111
soul;103.1199197
rock;119.2124986
classical;119.2958149
classical;106.4794617
ambient;81.96345619
k-pop;119.9250281
hip-hop;94.28911916
rock;155.0190321
country;134.0640947
k-pop;119.7576485
reggae;89.31288649
ambient;68.6922156
hip-hop;103.4121662
pop;112.5246092
hip-hop;96.08335991
indie;103.354589
rock;109.5874403
reggae;90.90483901
pop;128.3318122
pop;99.82173233
hip-hop;70.30135336
k-pop;115.1365075
metal;162.0108797
k-pop;117.9404934
gospel;121.8913095
rock;116.7517596
classical;112.6136831
pop;96.14270064
k-pop;125.0983811
latin;110.6477552
pop;105.1970754
folk;99.31841646
latin;95.31369796
soul;107.3194003
hip-hop;62.96101879
pop;124.6074784
indie;93.0999063
electronic;121.8064883
punk;149.0734265
electronic;128.9917907
pop;134.5856937
reggae;106.2050497
metal;146.7240929
r&b;79.82561332
hip-hop;119.3933866
pop;169.3735633
k-pop;134.5434119
hip-hop;103.8401655
rock;113.7821322
pop;115.0264768
electronic;119.0658407
r&b;100.6899898
r&b;105.3530549
electronic;169.1003386
classical;83.7107722
electronic;105.4465493
electronic;96.54521702
electronic;124.4030913
metal;127.0531542
k-pop;126.4102741
r&b;112.7263475
hip-hop;92.97153695
electronic;127.6581916
pop;94.98052488
blues;123.1384885
electronic;133.8715928
latin;107.9692684
r&b;109.4121983
punk;162.661433
drum-and-bass;183.1578854
metal;152.0171196
reggae;106.0076143
folk;125.4471279
hip-hop;73.87001137
pop;107.7936167
pop;137.891061
folk;98.61978815
soul;80.03216443
pop;129.1350857
k-pop;132.4334395
indie;147.967634
classical;98.80564253
rock;138.0982715
electronic;112.4983501
pop;127.7279454
hip-hop;74.69654247
r&b;64.76847706
hip-hop;87.95902756
k-pop;113.6189308
pop;108.5357232
r&b;107.4952487
hip-hop;94.35278326
electronic;151.549642
country;99.32471152
hip-hop;100.0157454
classical;95.0458578
pop;111.2216205
classical;111.4007539
folk;117.719474
soul;90.20361697
classical;94.64543877
classical;81.68614143
r&b;77.53048489
r&b;99.23466757
k-pop;123.5321645
reggae;90.61506188
electronic;113.2157413
r&b;95.96075283
r&b;84.80055921
indie;156.904261
drum-and-bass;167.6658136
pop;121.2807463
electronic;107.6039206
hip-hop;106.2014592
classical;93.80891139
pop;124.4723874
drum-and-bass;165.1389595
r&b;102.6152924
pop;130.8473396
rock;149.9300194
r&b;106.0381284
hip-hop;85.06061968
r&b;112.2816647
ambient;85.52983623
metal;158.9127744
pop;132.4630369
country;104.280273
country;85.75352394
pop;97.94106757
r&b;77.77756246
pop;127.7683943
jazz;142.4178062
punk;175.0221925
reggae;101.582073
hip-hop;68.40463364
pop;119.0811856
jazz;115.2664649
classical;90.96941851
hip-hop;99.67869178
rock;139.4490086
ambient;93.05696541
classical;109.9361353
pop;124.8744216
pop;111.0724631
pop;104.8103702
drum-and-bass;179.5903809
rock;121.0280988
rock;127.244763
folk;119.6185119
r&b;99.66257831
classical;100.4577718
rock;140.6401049
indie;109.8884484
pop;141.0376664
latin;115.1919172
country;125.8436133
r&b;102.6128027
latin;83.64781258
classical;123.5524564
classical;136.6254027
k-pop;152.2687946
pop;127.6873762
electronic;155.8031328
hip-hop;118.0897283
rock;113.4817435
indie;139.6341764
rock;130.9786324
pop;136.1790766
jazz;123.6263347
pop;114.9187465
jazz;108.7376552
blues;120.4678103
metal;144.49676
pop;126.8730104
jazz;111.5196805
rock;132.5169994
reggae;112.4383025
country;98.28626492
jazz;105.5767027
r&b;86.19902677
gospel;122.2954639
jazz;150.2197328
pop;110.7665649
hip-hop;72.33469277
rock;146.2692699
rock;138.8263363
hip-hop;78.23620936
rock;111.3397756
hip-hop;77.23249363
country;115.6448765
jazz;115.0721802
country;117.5278444
hip-hop;118.8544295
pop;136.6568729
r&b;118.2782014
rock;154.6884472
latin;113.8709998
electronic;103.0819339
rock;135.8955047
r&b;82.63003497
classical;129.3145633
pop;107.3350869
k-pop;118.0118129
country;124.4797318
country;106.6355092
jazz;123.9595532
electronic;131.6838128
k-pop;139.7562084
indie;123.3764005
rock;138.0923373
country;84.68470998
